,machine_id,os_type,duree_connexion,nombre_requetes,volume_donnees,statut_connexion
7460,M918,android,91.49729777607824,114,633.1413032339642,failed
7461,M1327,macos,92.276824679386,220,465.9085165690024,failed
7462,M1453,macos,94.60626237600776,96,502.4134291213114,success
7463,M1091,windows,188.0893066709338,133,394.0433078466117,failed
7464,M1186,macos,101.22874640625564,105,508.7871671771681,success
7465,M658,macos,75.31054272597865,254,431.7039741973024,failed
7466,M858,android,105.40713404853352,339,432.47240916251,failed
7467,M974,linux,65.28053336916776,335,566.7767221360737,failed
7468,M1236,windows,170.34761529793417,241,293.4057683628023,failed
7469,M886,windows,63.52223580498805,209,659.4522124091169,success
7470,M375,android,36.105769935509656,157,268.55843865410645,failed
7471,M583,windows,135.75664249776813,155,730.6690729696478,success
7472,M620,windows,101.16895262972524,125,502.4134291213114,success
7473,M939,linux,27.57784279980251,169,598.0787663702697,success
7474,M1187,android,191.4406727221144,321,383.4653383863831,success
7475,M1091,windows,127.02112758358658,153,544.5564326276123,success
7476,M711,windows,114.24543433936972,356,558.6748325980493,success
7477,M1402,linux,118.84826998186244,264,640.0847321766214,success
7478,M137,windows,146.77888007583624,233,500.3994267153305,success
7479,M1331,macos,152.54951873395825,280,519.2912874991925,failed
7480,M1007,android,137.05861336631136,308,559.968276988089,success
7481,M1092,linux,80.02037164178728,169,457.9094058595736,failed
7482,M888,windows,189.55746170424337,181,201.74149265665145,success
7483,M1234,windows,177.15987760662978,182,307.035168104226,failed
7484,M445,linux,41.9125207234446,252,466.25579900762176,failed
7485,M1424,windows,103.29616471846664,143,502.4134291213114,success
7486,M779,windows,173.10431724829243,126,351.0386455584163,failed
7487,M496,windows,118.84038204955873,186,346.61082832182615,success
7488,M114,linux,105.87491550568689,350,358.3148270996187,success
7489,M386,windows,98.76877232855324,187,376.744989520276,failed
7490,M1103,macos,111.04738392949278,222,502.4134291213114,failed
7491,M419,linux,54.15781227230747,200,423.774318234323,failed
7492,M1117,linux,120.77146909188949,238,312.05521486421867,success
7493,M1237,linux,161.66576360513568,228,565.3340763212755,success
7494,M153,android,145.30202799695277,303,397.6793078656185,success
7495,M645,macos,101.08060259711078,233,204.18244715507188,failed
7496,M494,android,123.51994401505638,102,509.5835843649921,failed
7497,M1323,macos,123.71383807737529,215,290.343674180354,success
7498,M1389,android,125.77932776243595,259,722.0642976009794,failed
7499,M1037,windows,122.02999895151454,258,322.5835327918109,failed
7500,M1162,windows,199.26813713356387,201,502.4134291213114,success
7501,M579,windows,190.9265231325166,229,266.5291462460425,failed
7502,M819,android,98.26887133254928,271,504.1742195826944,failed
7503,M946,linux,120.77146909188949,275,330.3219031637432,failed
7504,M1468,windows,91.2491801182575,227,490.3012427210072,failed
7505,M1234,android,120.77146909188949,215,502.4134291213114,success
7506,M1236,linux,95.16862798888944,242,338.0110637100014,failed
7507,M158,macos,144.9463392686185,215,433.861777656378,failed
7508,M49,windows,120.31108911093403,119,522.5283309578624,success
7509,M327,linux,94.98071077727352,255,591.7819007863789,failed
7510,M93,windows,92.71818402926748,143,616.5616440740235,failed
7511,M1108,android,107.0635280899044,218,296.4171301691424,failed
7512,M799,android,163.31176509836644,250,502.4134291213114,failed
7513,M1142,android,114.01048635276862,229,563.559669928269,failed
7514,M1088,android,120.77146909188949,271,541.1973293508801,failed
7515,M728,android,162.20468823789827,150,483.1157178993523,failed
7516,M1287,linux,83.55996371725561,120,596.7710447261079,failed
7517,M670,macos,120.77146909188949,77,223.64937792707747,success
7518,M1072,android,87.75157864642398,162,682.9260581786882,failed
7519,M349,android,148.7586013879467,264,549.3045636515384,failed
7520,M1171,macos,110.96631681775652,179,661.470638632914,success
7521,M1333,android,107.02740413394584,136,727.5327405322307,success
7522,M604,macos,167.19557377453037,110,444.7565710417309,failed
7523,M1396,windows,142.70956354887122,69,478.8962427473642,failed
7524,M269,windows,121.99752151427354,236,517.4020856170025,success
7525,M12,windows,85.84868603745012,250,603.4979439016597,failed
7526,M890,linux,205.42518483611684,160,373.7875060651214,success
7527,M1249,android,124.36700246178788,235,641.1742110769856,success
7528,M208,android,101.61262705482038,135,363.13231756284176,success
7529,M633,linux,76.6180614684304,228,758.9162676437895,failed
7530,M71,macos,149.8687536872016,250,353.5802366141977,failed
7531,M817,android,129.79288490640397,209,502.4134291213114,failed
7532,M1397,linux,114.94694540776447,162,259.2252873584969,success
7533,M1439,linux,58.784751255226126,165,502.4134291213114,failed
7534,M472,macos,115.49001620647364,200,555.5388080904879,success
7535,M920,macos,130.54725957059273,214,358.5306107341023,failed
7536,M220,linux,94.82499853849654,220,178.4531064677211,failed
7537,M934,macos,192.7882531083485,131,677.178849262911,failed
7538,M378,linux,171.0595240248536,258,515.6783048436771,success
7539,M1264,windows,120.77146909188949,184,437.4221224619952,failed
7540,M586,linux,85.6984190950534,176,502.4134291213114,success
7541,M461,android,160.59049045386325,194,461.00541980746567,success
7542,M1228,macos,161.1313291863279,73,712.415874769869,success
7543,M110,windows,82.95083777675592,104,588.455528322079,failed
7544,M580,windows,115.9672792447038,233,671.0791638990884,success
7545,M1130,linux,156.2357711988496,227,766.263323897836,success
7546,M77,android,192.61624736961505,207,378.5309827873304,success
7547,M946,windows,107.01630919610432,218,348.11641730149245,failed
7548,M348,macos,89.01748380255398,59,480.79332746015695,failed
7549,M601,linux,50.60980463513478,152,588.6109211646428,failed
7550,M1214,linux,120.11265261213408,112,480.4952856901755,failed
7551,M799,windows,168.93469844749575,230,273.39864797017594,success
7552,M72,macos,136.96366893197316,217,356.2739105641373,failed
7553,M297,linux,153.2435832875609,257,389.5269109650049,success
7554,M301,windows,180.4087833183496,187,502.4134291213114,failed
7555,M260,android,180.35223700001688,199,445.2554986037249,failed
7556,M1252,windows,207.31809061064183,106,538.1782297564123,failed
7557,M154,linux,120.77146909188949,151,273.50808951527665,failed
7558,M287,macos,73.16170988054253,315,575.4248597095667,failed
7559,M870,windows,81.55069422452709,127,188.68458565020967,success
7560,M1370,windows,91.57730262515526,293,574.9806852531236,failed
7561,M546,android,52.96930792298073,196,676.5930302718859,success
7562,M338,windows,144.84815623642334,237,502.4134291213114,success
7563,M662,windows,58.00538878520486,99,518.1742083667239,success
7564,M946,windows,120.77146909188949,295,344.85065872441623,success
7565,M187,windows,72.92161533054642,218,535.1392295014692,failed
7566,M1158,android,130.33640495083696,299,531.5155799243305,success
7567,M1110,android,155.78011156750105,173,495.926953405297,success
7568,M243,linux,120.77146909188949,136,448.6907751078583,success
7569,M807,linux,134.82757844577648,242,420.7077475101402,failed
7570,M605,windows,142.84041158692258,214,165.82533771223933,success
7571,M1415,windows,124.13972935496594,151,598.249348361373,failed
7572,M214,windows,141.85869793565627,167,531.5310788368729,success
7573,M514,linux,215.241146374549,147,431.7546924924629,failed
7574,M761,windows,120.77146909188949,268,654.629121054998,failed
7575,M981,linux,71.09852280048867,258,502.4134291213114,failed
7576,M647,android,164.3460864679608,263,685.1307842039392,failed
7577,M344,android,159.15662736426512,211,355.436685394116,failed
7578,M376,macos,95.45130488991616,208,143.3199056988829,failed
7579,M157,macos,99.050635488026,164,497.47063232687833,success
7580,M1039,windows,101.06537711387968,331,348.39432168176427,failed
7581,M653,windows,162.51301953148635,186,502.4134291213114,failed
7582,M514,windows,143.58061345911256,163,381.6797173844982,failed
7583,M46,macos,98.72811633501496,216,606.91941490972,failed
7584,M440,linux,129.19946923758866,166,529.4650432170112,failed
7585,M1348,windows,94.71854708570768,307,475.4918187776146,failed
7586,M1331,windows,96.18871841407676,335,812.8190644230037,failed
7587,M1404,windows,115.58834102331,272,166.89865120489492,failed
7588,M607,linux,102.00501550228452,77,320.50119083328866,failed
7589,M409,linux,190.7158362029864,173,252.58726409764415,failed
7590,M1235,windows,158.44382692444748,238,496.8255459096646,success
7591,M597,windows,44.36252999810344,310,668.5902493633079,success
7592,M539,windows,141.1098713900891,318,520.5488066075751,failed
7593,M96,macos,198.7327293800249,83,371.9577987347609,failed
7594,M639,windows,158.7880961191512,105,748.3519412805845,failed
7595,M93,windows,63.800120141476135,288,635.666293681831,failed
7596,M205,windows,86.56963906748425,226,470.9682876566229,success
7597,M136,windows,36.70350245249848,119,603.4057332408928,success
7598,M273,linux,151.66413661616025,179,692.5376657361774,success
7599,M810,windows,127.19500459169222,183,284.4366659971056,success
7600,M1269,android,92.78288216187688,102,388.1843515332786,success
7601,M1484,linux,150.63452207259175,298,457.140645943812,success
7602,M820,linux,110.19429020864656,268,564.6955965999284,failed
7603,M364,linux,57.628614488904645,158,544.337335134977,failed
7604,M777,macos,89.97484317883385,187,169.73734758080593,failed
7605,M204,linux,120.77146909188949,155,411.5588755663713,success
7606,M319,windows,157.10854590027415,202,604.9581117744096,success
7607,M760,macos,120.77146909188949,244,849.2398119959266,success
7608,M167,android,98.21825259478504,275,555.7479931864538,failed
7609,M382,linux,77.73945041564947,184,717.4057705808325,failed
7610,M760,macos,187.340397190914,190,502.4134291213114,failed
7611,M993,windows,72.28744264140937,323,451.0476086094422,success
7612,M677,linux,167.12180813025822,274,380.7459287939191,success
7613,M1236,macos,157.1347241907333,222,448.1442693351679,failed
7614,M33,android,124.6830835823984,258,254.61133073904904,success
7615,M230,windows,128.58823974357983,200,452.37845142051015,success
7616,M491,linux,76.12286843351211,338,532.2141812582547,failed
7617,M32,linux,120.77146909188949,225,502.6843428286925,failed
7618,M1419,linux,93.75417253751522,172,587.4277964547618,failed
7619,M298,macos,104.1845997414157,316,646.8663658289552,success
7620,M633,linux,150.246786231546,196,630.2518466439751,success
7621,M1358,android,144.4612696681467,214,179.66527415954607,success
7622,M1237,linux,45.24584579142301,284,376.5098094223737,success
7623,M813,linux,173.43776274554094,182,506.297996683606,failed
7624,M416,macos,136.72788717833794,51,382.4986052670168,success
7625,M925,linux,80.60475770172248,259,434.8002130302874,failed
7626,M822,linux,123.37297044245196,136,463.66817511887,success
7627,M252,macos,120.77146909188949,165,502.4134291213114,success
7628,M1334,linux,116.18885671631494,268,323.93148891107694,failed
7629,M416,linux,104.9785559672314,235,357.41775165707224,failed
7630,M127,windows,113.6734095524256,215,357.91941679564263,success
7631,M1215,linux,126.90586045104152,310,796.5674977314986,success
7632,M76,android,118.93478265272844,241,736.0631790536645,success
7633,M635,linux,134.16549040803218,299,215.2661180574836,success
7634,M1408,linux,135.34587538291277,150,479.3941966193114,success
7635,M813,android,87.89000275190872,289,531.8437945238541,failed
7636,M395,macos,140.80478391506347,262,333.4106761687304,success
7637,M606,android,138.62168038258585,148,692.8513741853951,failed
7638,M539,android,120.77146909188949,257,326.6713994225816,failed
7639,M1200,android,84.06981858057011,105,485.3870112661416,success
7640,M1336,windows,86.51263585153552,245,591.781031619075,failed
7641,M459,windows,130.6397206470038,154,424.23472933422863,success
7642,M793,macos,141.47315479940565,199,363.2863530525418,success
7643,M684,windows,163.27435568585864,278,408.38868131438994,failed
7644,M1292,linux,142.99520285888806,279,447.1686276388805,success
7645,M1024,windows,107.8616867546229,189,349.83976286877265,failed
7646,M1481,linux,146.73804900944288,183,265.17342343311327,failed
7647,M527,windows,156.81926120826847,317,583.1323877798545,success
7648,M250,macos,139.41422428070442,90,682.054400536475,failed
7649,M751,macos,174.12447621426185,196,331.9288796745835,success
7650,M61,macos,120.77146909188949,170,519.2305714267075,success
7651,M1079,macos,83.18863863604284,247,552.9772671632636,success
7652,M847,windows,71.51989110666142,263,753.2390192793221,success
7653,M537,linux,84.87067488194191,144,725.3117724772527,success
7654,M358,macos,109.44439502270512,224,553.2471209849689,failed
7655,M741,linux,120.77146909188949,230,846.0377264208464,failed
7656,M128,linux,101.18415121704656,183,538.1177209220764,failed
7657,M57,android,106.14343489031972,247,422.9109500322164,failed
7658,M312,android,110.18587068058838,167,318.52079466732005,success
7659,M929,android,142.077041315364,231,424.9020117473309,failed
7660,M659,android,149.50324941655447,263,203.72111920492,failed
7661,M887,android,101.59647121577694,217,167.61190599630044,success
7662,M1014,windows,113.60651649831034,170,390.4734229218389,success
7663,M387,windows,91.59022204259388,242,502.4134291213114,success
7664,M1016,macos,110.08379319021356,137,655.0729706852142,success
7665,M305,linux,140.75845073100294,220,379.5689433312843,success
7666,M1284,windows,146.92750453640696,199,819.7983866602874,failed
7667,M899,windows,31.076690814804365,238,369.78083121736273,success
7668,M53,windows,67.67033067012136,153,487.3969386501845,failed
7669,M855,linux,162.08497652414138,285,726.486578380086,failed
7670,M146,linux,129.24071721686485,217,539.6057664435884,success
7671,M1289,linux,89.25819605086105,211,658.627000308975,success
7672,M704,macos,163.4408704114772,136,531.1621920839432,failed
7673,M91,windows,143.70102498807347,166,701.76490363465,success
7674,M983,macos,111.58875882376869,163,285.1947890627364,success
7675,M274,windows,130.89872692237054,182,484.0555104812201,success
7676,M1357,windows,164.62354067311978,241,421.14677853126665,success
7677,M370,linux,105.43321774905704,224,704.5735615696444,failed
7678,M121,windows,118.26283610773932,249,708.3736586805853,failed
7679,M995,android,108.9842338601211,232,504.1494687343392,success
7680,M1081,macos,110.48536726004218,202,502.4134291213114,failed
7681,M738,windows,120.77146909188949,191,191.8449970578665,success
7682,M170,macos,161.3735456431867,233,613.2303503117678,success
7683,M1436,macos,158.40712081202406,206,404.2924535079209,success
7684,M162,android,127.79355157905896,202,650.6498789171732,failed
7685,M1191,linux,157.61855383330928,284,455.512520589106,failed
7686,M502,macos,120.77146909188949,313,369.6832446178953,success
7687,M874,linux,191.89899815547105,212,522.8716370854029,failed
7688,M941,windows,170.3561845653108,155,318.88532590616046,success
7689,M172,macos,184.17797604920577,113,589.1386598555302,failed
7690,M994,linux,152.76796341893112,176,671.1265511195718,success
7691,M916,windows,158.73513467688508,169,788.0588762189288,success
7692,M651,windows,114.66282750711572,203,484.7098936037771,failed
7693,M268,windows,94.3036216699265,237,632.5943118484674,failed
7694,M1101,macos,153.13829114096276,134,541.4331566591591,success
7695,M184,linux,73.87915242395047,199,209.81733645075357,success
7696,M1235,linux,150.08106929742817,201,348.0987063412804,failed
7697,M1292,macos,92.97625195136992,237,445.8126115326394,failed
7698,M1105,windows,111.75253084690638,217,420.4621460201603,failed
7699,M1292,linux,137.49188061828804,92,247.52069043214493,success
7700,M703,windows,111.91501071421987,146,641.8282797332763,success
7701,M1403,macos,96.646204481816,128,539.5104259576996,failed
7702,M1193,windows,120.77146909188949,257,681.1808410830574,failed
7703,M1129,linux,101.94176621693428,106,325.5746863609769,success
7704,M1318,linux,128.51805458738122,183,376.8867892628883,success
7705,M1334,windows,123.96374871779678,263,447.9270246399156,success
7706,M593,linux,121.19729819629195,203,384.3308185375583,failed
7707,M395,linux,125.64374386735432,124,667.0688996016843,success
7708,M997,android,153.70982968465586,243,609.7749346767685,failed
7709,M1347,windows,193.21242692259847,215,502.4021210796388,failed
7710,M981,windows,154.4720090628927,259,403.1135029106548,success
7711,M720,windows,115.42142736846677,210,450.0744932647612,failed
7712,M478,linux,150.4749786819638,225,617.8011853984201,success
7713,M329,linux,36.24136034219308,261,342.2398650121836,success
7714,M199,windows,89.6838009885746,233,528.0022401001773,success
7715,M1491,linux,146.38894478966142,281,483.4511115299757,success
7716,M1215,android,120.77146909188949,271,362.7457234139515,failed
7717,M561,linux,69.91202543764294,222,818.9853418266518,failed
7718,M68,linux,125.15752126226526,229,502.4134291213114,success
7719,M1055,linux,120.77146909188949,249,663.8084710590479,success
7720,M1448,windows,81.55943992540794,340,596.23748777543,success
7721,M1203,linux,146.76595582241342,145,528.810338696418,success
7722,M611,android,159.79976814788023,140,585.3418034001154,success
7723,M1073,android,133.44287915206755,243,416.5382600805224,success
7724,M545,windows,116.12350518233416,215,344.4260602403572,success
7725,M558,android,72.07121994111321,208,570.4403981779492,failed
7726,M1072,windows,118.82560527499837,264,719.6297995373313,failed
7727,M1212,linux,120.77146909188949,175,705.9527104880339,success
7728,M1005,windows,120.77146909188949,241,837.6109691607762,failed
7729,M201,windows,133.4576887086471,232,831.6910470444097,success
7730,M1055,windows,143.9130356858628,244,645.3160765067983,success
7731,M1336,android,59.670530217284174,286,429.30429416056256,success
7732,M1471,linux,110.71032476123362,260,630.442704494572,success
7733,M1190,windows,157.3995580744046,155,618.9748039250958,failed
7734,M486,windows,75.66876717248395,272,543.1369316930565,success
7735,M208,macos,101.82012076145602,111,510.1425145202724,success
7736,M112,android,129.45422360119906,205,429.7096163365226,failed
7737,M143,android,181.6640367123463,253,545.1530314812153,success
7738,M1497,macos,99.51435260568628,66,502.4134291213114,success
7739,M1348,android,97.945828104772,247,610.0456556838262,success
7740,M1073,macos,79.63288754864345,199,799.7962571874705,success
7741,M177,linux,109.18352183356404,184,643.2409026697314,failed
7742,M1255,windows,85.28825475724685,128,391.4847589431495,success
7743,M1328,windows,195.0655101510007,175,707.2142376713746,success
7744,M440,macos,191.30790268610764,259,603.8350684796962,success
7745,M1186,android,109.49665355150906,202,812.6603780713925,failed
7746,M41,linux,138.37338258382422,325,377.12318793577015,success
7747,M868,windows,88.42212838474897,151,426.9116790872748,success
7748,M225,macos,149.42183214289864,159,306.4988741874769,failed
7749,M1308,linux,72.49672702337669,105,652.5012811247063,success
7750,M1168,macos,80.46279252212872,239,545.2140341452587,failed
7751,M870,android,109.7557684522287,167,381.5112345212876,success
7752,M579,linux,120.29919165175632,159,540.4543719332596,success
7753,M754,linux,156.6959347223476,267,458.6264465139642,failed
7754,M733,windows,86.35978070571448,169,391.4647630387078,success
7755,M1363,windows,95.10437982730052,261,331.30549893583884,failed
7756,M811,macos,99.21233364856285,283,350.39027426611824,success
7757,M180,android,136.71303445391362,218,462.21027511893953,success
7758,M329,android,125.73636098628056,96,649.4413288130096,success
7759,M898,android,130.1972339691712,198,713.6445950431416,failed
7760,M376,linux,110.65249471680843,251,480.3023073092072,success
7761,M782,macos,140.9996868814439,169,502.4134291213114,failed
7762,M200,macos,91.6024459106568,80,607.5575710569333,failed
7763,M1492,android,64.72050742106643,343,481.94708668983066,success
7764,M1302,windows,96.39911992922232,245,518.2171616034154,failed
7765,M1022,android,120.62049987977532,217,573.2519377822387,failed
7766,M259,linux,74.86680725454165,244,416.6457028022632,failed
7767,M1420,macos,106.87589644473675,189,502.4134291213114,success
7768,M1301,linux,137.91233219800395,314,436.7586787496344,success
7769,M450,android,89.42189299929585,240,844.0386848358005,success
7770,M560,windows,64.06187779140797,194,760.2001501277658,failed
7771,M979,linux,96.35252609550022,209,569.3769908351051,failed
7772,M1344,macos,139.0197334792735,85,512.8016235295635,success
7773,M1215,macos,89.27607940313013,165,499.0948947699789,success
7774,M190,windows,124.3177141537538,293,360.71515294926667,failed
7775,M846,android,67.5044312157885,206,543.6033966175153,success
7776,M114,linux,70.77339636013642,155,502.4134291213114,success
7777,M899,android,117.11704580225054,186,598.7626722990747,failed
7778,M98,macos,124.44544676380548,140,523.4501878823833,success
7779,M1366,android,105.02234859543071,156,670.4197108233709,failed
7780,M640,windows,146.18532890039523,220,502.4134291213114,failed
7781,M40,android,120.77146909188949,178,548.2027911348085,failed
7782,M655,macos,114.60014420227206,204,263.8441981665659,failed
7783,M1263,linux,148.5889539622461,288,848.5951322103977,failed
7784,M732,android,159.7290744530178,291,654.5959590887039,failed
7785,M599,android,158.96619248859227,277,502.4134291213114,failed
7786,M565,linux,108.89581563999992,285,280.0920140918439,success
7787,M227,windows,169.6602270232573,193,491.85442423796513,failed
7788,M895,linux,124.99442316902388,272,290.12030011550604,failed
7789,M1092,linux,97.8602063924565,206,569.5356715164163,success
7790,M246,linux,101.69762354410808,112,637.2321575131743,failed
7791,M859,macos,170.14685771248264,299,648.2823699257664,failed
7792,M1257,macos,120.09108888352866,232,630.5785630724222,success
7793,M622,android,114.709539210373,209,563.7790765989772,success
7794,M1380,windows,102.60111456449702,151,491.9234681615157,failed
7795,M652,macos,143.6671825520624,212,502.4134291213114,success
7796,M517,linux,187.79419377517476,174,385.19209868603537,failed
7797,M952,macos,78.42967141485042,174,457.2539073367617,failed
7798,M820,windows,122.47494957786996,230,502.4134291213114,success
7799,M721,windows,85.56478012212139,288,498.5167628678349,success
7800,M186,macos,109.81396813525792,217,613.779334407991,failed
7801,M1122,macos,54.06303057786988,204,589.2150318410179,failed
7802,M311,windows,106.24674642461449,290,441.55465612858274,success
7803,M357,windows,171.33947996823173,278,651.5606190902004,success
7804,M1429,linux,115.23103903957691,133,320.5161069900954,failed
7805,M248,macos,147.75733981175642,270,539.2104455429376,failed
7806,M200,linux,120.77146909188949,158,714.6493223135014,failed
7807,M1479,macos,62.32109676722307,265,657.9351951775444,success
7808,M1374,windows,66.08776090818493,274,780.6807918954664,failed
7809,M116,android,120.77146909188949,57,706.4470487669256,failed
7810,M810,linux,89.64747606220995,187,560.2608283152161,failed
7811,M374,linux,91.12684054348756,265,388.9845097741968,failed
7812,M922,linux,116.6835025167413,215,691.6039507941155,failed
7813,M628,linux,155.49585947066143,227,819.638505441792,success
7814,M1179,macos,139.4705519715015,192,473.5465421715413,success
7815,M855,android,110.53276256329092,205,689.9406590658775,success
7816,M398,windows,39.92382193305657,186,621.9046713338323,failed
7817,M771,linux,196.34560233890383,217,705.765733793256,failed
7818,M146,macos,43.68535794011355,159,571.1689834935428,failed
7819,M441,windows,109.16157300111362,156,347.87250686733125,failed
7820,M377,windows,98.50730966956212,143,302.1670418019994,success
7821,M1458,windows,95.96265103979584,260,660.7765786242567,failed
7822,M324,linux,87.28761231818125,193,677.5076080959585,failed
7823,M875,windows,102.68475571410328,188,589.6442979497501,success
7824,M427,linux,144.71867619300878,217,411.67720841979497,failed
7825,M148,linux,118.32474142039544,206,457.628426083192,success
7826,M600,linux,114.13880445331796,200,238.6401230171001,success
7827,M502,linux,146.3174551123394,241,568.7769693722423,failed
7828,M988,macos,100.3305876121427,164,499.80336710581145,success
7829,M1019,windows,106.20648620166766,208,639.7045814287665,failed
7830,M402,macos,158.8899516813144,106,399.7651099501709,success
7831,M183,linux,130.00065823233678,271,502.4134291213114,success
7832,M400,windows,158.73799867151686,147,346.99594498044456,success
7833,M639,macos,109.92256866011614,231,201.14607594835317,failed
7834,M94,linux,97.78575174473102,155,681.0346643059358,failed
7835,M1307,macos,120.77146909188949,300,474.6882014232022,success
7836,M914,android,116.15456628628736,233,854.4302247931034,success
7837,M528,macos,91.43993472930326,152,535.008390592323,success
7838,M751,android,103.60593187663196,215,710.2275920992174,failed
7839,M1229,windows,77.42194577611137,261,516.3684242437139,failed
7840,M1238,macos,154.14834410349866,244,405.2262132147921,success
7841,M1434,android,77.29284402280344,193,502.4134291213114,success
7842,M855,linux,149.93425368358876,234,311.56336245576654,success
7843,M756,macos,117.7179035056809,139,198.5572481842815,success
7844,M831,linux,25.97902654625706,274,343.79147004540226,success
7845,M953,android,120.77146909188949,198,502.4134291213114,success
7846,M163,macos,163.28797209676046,125,502.4134291213114,failed
7847,M1233,linux,95.3170050303594,188,242.1508248312208,failed
7848,M454,linux,140.40569324568878,298,463.6156105413237,success
7849,M752,macos,44.12415796726373,303,651.657065176105,failed
7850,M887,android,195.9258503466072,143,389.58066372640656,success
7851,M191,linux,144.718961140227,147,669.4551204160671,failed
7852,M877,windows,114.87234069183292,316,582.7168044119867,success
7853,M956,android,118.09460021384665,235,673.3813623929204,failed
7854,M567,macos,124.91216112283747,133,449.71676587710766,success
7855,M1003,android,159.16691858731883,163,502.4134291213114,failed
7856,M1107,macos,125.69640230594914,207,709.3692105656868,success
7857,M1472,linux,166.8979153833439,195,356.0736914458223,success
7858,M83,windows,120.77146909188949,180,524.802893825362,failed
7859,M131,linux,137.81506520243255,304,353.0224049479515,success
7860,M1218,windows,89.12493620913287,255,445.1686027646198,failed
7861,M714,windows,159.0527473191897,226,514.2383428171133,failed
7862,M580,android,120.77146909188949,161,502.4134291213114,failed
7863,M1356,linux,203.8715373793597,159,574.161520109527,success
7864,M990,macos,99.14271737448684,155,502.4134291213114,success
7865,M84,android,69.14776595876982,153,581.787384672966,success
7866,M10,windows,163.29603749588986,240,785.2756110701494,success
7867,M1441,windows,58.15651805434336,131,512.1975869304833,success
7868,M1042,android,125.93506491926664,179,502.4134291213114,success
7869,M972,windows,67.9589933823273,255,443.27935075143074,success
7870,M600,linux,75.55879328730919,191,650.9739266508278,success
7871,M50,windows,120.15157114564911,133,546.3767913487247,success
7872,M778,linux,96.64568137157586,203,529.8092335397523,success
7873,M411,macos,147.04212086555222,157,678.3550801541435,success
7874,M1228,macos,143.5303285775357,210,454.24001207447606,success
7875,M970,linux,81.59389215227577,255,502.3417179201067,success
7876,M309,macos,117.52166092095167,239,476.47981586859794,success
7877,M670,linux,134.3577168343035,112,348.5448002117131,success
7878,M861,windows,33.99695555062424,206,312.5383726985242,success
7879,M854,windows,87.56384789808004,251,641.9805981276282,failed
7880,M1204,android,120.77146909188949,181,502.4134291213114,failed
7881,M701,windows,120.77146909188949,199,502.4134291213114,success
7882,M1299,linux,154.38185776443694,164,591.1388055364889,success
7883,M1140,windows,107.16359197489716,263,544.0546423760688,success
7884,M1407,macos,157.78237511594028,221,626.2935044280613,success
7885,M1065,windows,120.77146909188949,137,518.046222920213,failed
7886,M91,android,140.11629556925138,204,586.7853321293154,failed
7887,M1160,linux,157.6562986715344,304,545.6543324081858,success
7888,M1253,linux,152.30254128648738,294,629.1566953345496,failed
7889,M338,linux,62.41215794762713,129,365.4354376711845,success
7890,M252,linux,132.91084668689763,131,502.4134291213114,success
7891,M4,linux,134.87124743247298,133,324.54176447719607,success
7892,M142,macos,100.94631814157994,149,267.8334266859589,failed
7893,M486,android,184.28117242029867,163,438.0272750061274,failed
7894,M1364,linux,84.1938042581268,150,355.8578502007625,failed
7895,M628,android,78.50187120162344,182,469.288945330174,failed
7896,M557,macos,113.95192824937033,225,575.8221222693955,failed
7897,M212,macos,29.657589287153257,134,475.58414872342695,success
7898,M241,linux,209.1414158237401,313,209.14859963900184,success
7899,M1070,android,117.38898888218976,156,538.6173789469456,success
7900,M487,windows,112.00242235212956,160,492.8463060349749,success
7901,M441,android,150.72544114177265,166,297.9429792626628,failed
7902,M448,android,125.4738767494198,227,416.9599057360263,failed
7903,M1207,windows,137.78530515671005,177,773.8717812657533,failed
7904,M89,macos,24.92781767830263,169,750.1397895185861,success
7905,M520,macos,54.71462819206877,198,345.23380337832964,failed
7906,M354,windows,142.8715275627269,123,225.5316927916157,success
7907,M136,android,143.8381366855675,145,318.39421591118463,success
7908,M302,windows,89.61155981081293,138,646.9477731294257,failed
7909,M465,android,120.77146909188949,180,502.4134291213114,success
7910,M55,android,207.034227005208,252,589.8097183365325,failed
7911,M314,macos,117.66294710217026,227,389.5951463395116,success
7912,M130,android,100.19681492800004,299,331.7525160493744,success
7913,M761,linux,153.64129268040216,246,423.205348982664,failed
7914,M1192,windows,120.77146909188949,158,634.3316705000211,failed
7915,M681,windows,102.8034090502025,116,517.0896625344956,failed
7916,M1473,windows,120.77146909188949,284,317.34770832604727,success
7917,M1438,windows,42.84435470055699,212,431.16481590566536,success
7918,M395,macos,51.01921629056099,321,614.785620780075,failed
7919,M1355,android,146.38397629117807,271,385.124130587115,success
7920,M1208,linux,151.8240335165469,258,615.8857803784607,failed
7921,M301,android,75.99694948569781,237,651.9565102782838,failed
7922,M723,android,118.5982228493224,179,584.0562116313089,failed
7923,M1328,android,107.17341123545556,174,562.4484512955767,failed
7924,M1368,windows,119.69142248732172,166,495.03758536703367,failed
7925,M1327,android,146.70333100963794,162,440.8093999209652,success
7926,M7,linux,40.0229406014933,198,388.69151576487866,success
7927,M475,android,92.99559896192778,160,513.3768180149224,failed
7928,M186,linux,113.8782660352672,231,360.5111925191269,failed
7929,M1034,android,161.62320768262572,203,537.2043807540757,success
7930,M1115,windows,131.0573057722741,196,438.0119473882678,success
7931,M746,android,89.28994880230275,206,501.9177729456662,failed
7932,M1080,windows,169.10196436296334,138,335.9843716241476,failed
